13.589	1.0274	1.6093	2.4213	26.341
13.689	1.0084	1.5773	2.3713	25.793
13.788	0.99009	1.5463	2.3228	25.26
13.888	0.97231	1.5162	2.2758	24.742
13.988	0.95506	1.4871	2.2301	24.238
14.088	0.93835	1.4588	2.1858	23.747
14.188	0.92213	1.4313	2.1428	23.27
14.288	0.90641	1.4047	2.101	22.805
14.388	0.89116	1.3788	2.0605	22.353
14.488	0.87636	1.3537	2.0211	21.913
14.588	0.862	1.3294	1.9828	21.484
14.688	0.84807	1.3057	1.9456	21.067
14.788	0.83455	1.2827	1.9095	20.66
14.887	0.82142	1.2604	1.8744	20.264
14.987	0.80868	1.2387	1.8402	19.878
15.087	0.79628	1.2176	1.807	19.502
15.187	0.78415	1.1969	1.7745	19.135
15.287	0.77231	1.1768	1.7429	18.777
15.387	0.76073	1.1571	1.712	18.427
15.487	0.74942	1.1379	1.6818	18.087
15.587	0.73837	1.1192	1.6523	17.754
15.687	0.72758	1.1008	1.6236	17.43
15.787	0.71704	1.083	1.5955	17.113
15.887	0.70674	1.0655	1.5682	16.804
15.986	0.69668	1.0485	1.5414	16.502
16.086	0.68686	1.0318	1.5154	16.208
16.186	0.67726	1.0156	1.4899	15.92
16.286	0.6679	0.99976	1.4651	15.639
16.386	0.65875	0.9843	1.4409	15.364
16.486	0.64982	0.9692	1.4172	15.096
16.586	0.64111	0.95447	1.3942	14.834
16.686	0.63259	0.9401	1.3717	14.579
16.786	0.62429	0.92607	1.3497	14.329
16.886	0.61618	0.91238	1.3283	14.084
16.986	0.60826	0.89902	1.3073	13.845
17.086	0.60053	0.88598	1.2869	13.612
17.185	0.59299	0.87326	1.267	13.384
17.285	0.58563	0.86084	1.2476	13.161
17.385	0.57845	0.84873	1.2286	12.943
17.485	0.57144	0.8369	1.2101	12.73
17.585	0.5646	0.82537	1.192	12.521
17.685	0.55792	0.81411	1.1744	12.317
17.785	0.55141	0.80313	1.1571	12.117
17.885	0.54506	0.79241	1.1403	11.922
17.985	0.53886	0.78196	1.1239	11.731
18.085	0.53281	0.77175	1.1079	11.544
18.185	0.52691	0.7618	1.0923	11.362
18.284	0.52115	0.75208	1.0771	11.183
18.384	0.51554	0.74261	1.0622	11.007
18.484	0.51006	0.73336	1.0477	10.836
18.584	0.50472	0.72434	1.0335	10.668
18.684	0.49951	0.71553	1.0196	10.504
18.784	0.49444	0.70695	1.0061	10.343
18.884	0.48948	0.69857	0.99291	10.185
18.984	0.48466	0.69039	0.98002	10.031
19.084	0.47995	0.68242	0.96745	9.8799
19.184	0.47536	0.67463	0.95517	9.7319
19.284	0.47089	0.66704	0.94318	9.5869
19.383	0.46653	0.65964	0.93147	9.4448
19.483	0.46228	0.65242	0.92004	9.3056
19.583	0.45814	0.64537	0.90888	9.1692
19.683	0.45411	0.6385	0.89798	9.0355
19.783	0.45018	0.63179	0.88735	8.9045
19.883	0.44636	0.62525	0.87696	8.7762
19.983	0.44263	0.61888	0.86681	8.6503
20.083	0.43899	0.61264	0.85688	8.5269
20.183	0.4354	0.60651	0.84713	8.4058
20.283	0.43188	0.60048	0.83754	8.2869
20.383	0.42841	0.59455	0.82812	8.1703
20.482	0.425	0.58872	0.81885	8.0558
20.582	0.42165	0.58298	0.80975	7.9435
20.682	0.41834	0.57734	0.8008	7.8332
20.782	0.41509	0.5718	0.792	7.725
20.882	0.4119	0.56634	0.78336	7.6187
20.982	0.40875	0.56098	0.77486	7.5143
21.082	0.40566	0.5557	0.7665	7.4119
21.182	0.40261	0.55051	0.75829	7.3113
21.282	0.39961	0.54541	0.75022	7.2125
21.382	0.39666	0.54039	0.74228	7.1155
21.482	0.39375	0.53545	0.73447	7.0202
21.581	0.39089	0.53059	0.7268	6.9266
21.681	0.38808	0.52581	0.71926	6.8347
21.781	0.38531	0.52111	0.71184	6.7444
21.881	0.38258	0.51649	0.70455	6.6557
21.981	0.3799	0.51194	0.69738	6.5686
22.081	0.37725	0.50746	0.69032	6.483
22.181	0.37465	0.50306	0.68339	6.3988
22.281	0.37209	0.49873	0.67657	6.3162
22.381	0.36957	0.49446	0.66987	6.2349
22.481	0.36709	0.49027	0.66327	6.1551
22.581	0.36464	0.48614	0.65679	6.0767
22.68	0.36223	0.48208	0.65041	5.9995
22.78	0.35986	0.47808	0.64414	5.9237
22.88	0.35753	0.47415	0.63797	5.8492
22.98	0.35523	0.47028	0.6319	5.776
23.08	0.35297	0.46647	0.62593	5.704
23.18	0.35074	0.46273	0.62006	5.6332
23.28	0.34854	0.45904	0.61429	5.5636
23.38	0.34638	0.45541	0.60861	5.4951
23.48	0.34425	0.45184	0.60302	5.4278
23.58	0.34215	0.44832	0.59752	5.3616
23.68	0.34009	0.44486	0.59212	5.2965
23.779	0.33805	0.44145	0.5868	5.2325
23.879	0.33605	0.4381	0.58156	5.1695
23.979	0.33408	0.4348	0.57641	5.1075
24.079	0.33213	0.43155	0.57135	5.0466
24.179	0.33022	0.42835	0.56636	4.9867
24.279	0.32833	0.4252	0.56145	4.9277
24.379	0.32647	0.42211	0.55663	4.8697
24.479	0.32464	0.41906	0.55188	4.8126
24.579	0.32284	0.41605	0.54721	4.7564
24.679	0.32106	0.4131	0.54261	4.7011
24.779	0.31931	0.41019	0.53808	4.6467
24.878	0.31759	0.40732	0.53363	4.5931
24.978	0.31589	0.4045	0.52924	4.5404
25.078	0.31421	0.40172	0.52493	4.4886
25.178	0.31257	0.39899	0.52069	4.4375
25.278	0.31094	0.39629	0.51651	4.3873
25.378	0.30934	0.39364	0.51239	4.3378
25.478	0.30776	0.39103	0.50835	4.2891
25.578	0.30621	0.38846	0.50436	4.2411
25.678	0.30468	0.38593	0.50044	4.1939
25.778	0.30317	0.38344	0.49658	4.1474
25.878	0.30169	0.38099	0.49278	4.1017
25.977	0.30022	0.37857	0.48904	4.0566
26.077	0.29878	0.37619	0.48536	4.0122
26.177	0.29736	0.37385	0.48173	3.9685
26.277	0.29596	0.37154	0.47816	3.9254
26.377	0.29458	0.36927	0.47465	3.883
26.477	0.29322	0.36703	0.47119	3.8412
26.577	0.29188	0.36483	0.46779	3.8001
26.677	0.29056	0.36266	0.46444	3.7596
26.777	0.28926	0.36052	0.46113	3.7196
26.877	0.28798	0.35842	0.45789	3.6803
26.977	0.28672	0.35635	0.45469	3.6415
27.077	0.28547	0.35431	0.45154	3.6033
27.176	0.28425	0.3523	0.44843	3.5657
27.276	0.28304	0.35032	0.44538	3.5286
27.376	0.28185	0.34837	0.44237	3.4921
27.476	0.28068	0.34645	0.43941	3.456
27.576	0.27952	0.34456	0.4365	3.4206
27.676	0.27838	0.3427	0.43363	3.3856
27.776	0.27726	0.34087	0.4308	3.3511
27.876	0.27616	0.33907	0.42802	3.3171
27.976	0.27507	0.33729	0.42527	3.2836
28.076	0.274	0.33554	0.42257	3.2506
28.176	0.27294	0.33382	0.41992	3.218
28.275	0.2719	0.33212	0.4173	3.1859
28.375	0.27087	0.33045	0.41472	3.1543
28.475	0.26986	0.3288	0.41218	3.1231
28.575	0.26887	0.32718	0.40968	3.0923
28.675	0.26789	0.32559	0.40722	3.062
28.775	0.26692	0.32401	0.4048	3.0321
28.875	0.26597	0.32247	0.40241	3.0026
28.975	0.26503	0.32094	0.40006	2.9735
29.075	0.26411	0.31944	0.39774	2.9448
29.175	0.2632	0.31797	0.39546	2.9165
29.275	0.26231	0.31651	0.39322	2.8886
29.374	0.26143	0.31508	0.391	2.8611
29.474	0.26056	0.31367	0.38883	2.8339
29.574	0.2597	0.31228	0.38668	2.8072
29.674	0.25886	0.31091	0.38457	2.7807
29.774	0.25803	0.30957	0.38249	2.7547
29.874	0.25721	0.30824	0.38044	2.7289
29.974	0.25641	0.30694	0.37842	2.7036
30.074	0.25562	0.30565	0.37643	2.6785
30.174	0.25483	0.30438	0.37447	2.6538
30.274	0.25406	0.30313	0.37253	2.6294
30.374	0.25329	0.30189	0.37061	2.6053
30.473	0.25254	0.30067	0.36872	2.5815
30.573	0.25179	0.29946	0.36685	2.558
30.673	0.25106	0.29826	0.365	2.5347
30.773	0.25033	0.29708	0.36317	2.5118
30.873	0.24961	0.29591	0.36136	2.4892
30.973	0.2489	0.29476	0.35958	2.4668
31.073	0.24819	0.29362	0.35781	2.4447
31.173	0.2475	0.29249	0.35607	2.4229
31.273	0.24681	0.29138	0.35435	2.4013
31.373	0.24613	0.29028	0.35265	2.38
31.473	0.24546	0.28919	0.35096	2.359
31.572	0.2448	0.28812	0.3493	2.3382
31.672	0.24414	0.28705	0.34766	2.3177
31.772	0.24349	0.286	0.34603	2.2975
31.872	0.24285	0.28497	0.34443	2.2774
31.972	0.24222	0.28394	0.34284	2.2577
32.072	0.24159	0.28292	0.34127	2.2381
32.172	0.24097	0.28192	0.33972	2.2188
32.272	0.24036	0.28093	0.33818	2.1997
32.372	0.23975	0.27995	0.33667	2.1809
32.472	0.23915	0.27898	0.33517	2.1623
