23.38	18.555	16.714
23.48	18.344	16.524
23.58	18.136	16.337
23.68	17.931	16.152
23.779	17.73	15.971
23.879	17.531	15.792
23.979	17.336	15.616
24.079	17.143	15.442
24.179	16.954	15.272
24.279	16.767	15.103
24.379	16.584	14.938
24.479	16.403	14.775
24.579	16.224	14.614
24.679	16.049	14.456
24.779	15.876	14.3
24.878	15.705	14.146
24.978	15.537	13.995
25.078	15.372	13.846
25.178	15.209	13.699
25.278	15.048	13.554
25.378	14.889	13.411
25.478	14.733	13.271
25.578	14.579	13.132
25.678	14.428	12.995
25.778	14.278	12.861
25.878	14.131	12.728
25.977	13.986	12.597
26.077	13.843	12.468
26.177	13.701	12.341
26.277	13.562	12.215
26.377	13.425	12.091
26.477	13.289	11.969
26.577	13.156	11.849
26.677	13.024	11.73
26.777	12.894	11.613
26.877	12.766	11.498
26.977	12.64	11.384
27.077	12.515	11.272
27.176	12.392	11.161
27.276	12.271	11.052
27.376	12.151	10.944
27.476	12.033	10.837
27.576	11.917	10.732
27.676	11.802	10.629
27.776	11.688	10.527
27.876	11.576	10.426
27.976	11.466	10.326
28.076	11.357	10.228
28.176	11.249	10.131
28.275	11.143	10.035
28.375	11.038	9.9406
28.475	10.935	9.8474
28.575	10.832	9.7553
28.675	10.731	9.6643
28.775	10.632	9.5746
28.875	10.533	9.486
28.975	10.436	9.3984
29.075	10.34	9.312
29.175	10.246	9.2267
29.275	10.152	9.1424
29.374	10.06	9.0592
29.474	9.9687	8.9771
29.574	9.8786	8.8959
29.674	9.7897	8.8157
29.774	9.7018	8.7365
29.874	9.615	8.6583
29.974	9.5292	8.581
30.074	9.4451	8.5052
30.174	9.3622	8.4304
30.274	9.2804	8.3566
30.374	9.1995	8.2836
30.473	9.1195	8.2116
30.573	9.0405	8.1403
30.673	8.9625	8.07
30.773	8.8854	8.0004
30.873	8.8092	7.9317
30.973	8.7339	7.8638
31.073	8.6594	7.7967
31.173	8.5859	7.7303
31.273	8.5132	7.6648
31.373	8.4413	7.6
31.473	8.3703	7.5359
31.572	8.3001	7.4726
31.672	8.2307	7.4101
31.772	8.1621	7.3482
31.872	8.0943	7.2871
31.972	8.0272	7.2266
32.072	7.961	7.1669
32.172	7.8954	7.1078
32.272	7.8306	7.0494
32.372	7.7666	6.9916
32.472	7.7032	6.9345
32.572	7.6406	6.878
32.671	7.5787	6.8222
32.771	7.5174	6.767
32.871	7.4569	6.7124
32.971	7.397	6.6584
33.071	7.3377	6.605
33.171	7.2791	35.815
33.271	7.2212	35.539
33.371	7.1639	35.265
33.471	7.1072	34.994
33.571	7.0511	34.726
33.671	6.9957	34.461
33.77	6.9408	34.199
33.87	6.8865	33.939
33.97	6.8328	33.682
34.07	6.7797	33.428
34.17	6.7272	33.177
34.27	6.6752	32.928
34.37	6.6237	32.682
34.47	6.5728	32.438
34.57	6.5225	32.197
34.67	6.4727	31.958
34.77	6.4233	31.722
34.869	6.3746	31.488
34.969	6.3263	31.256
35.069	6.2785	31.027
35.169	6.2312	30.8
35.269	6.1844	30.576
35.369	6.1381	30.353
35.469	6.0922	30.133
35.569	6.0469	29.916
35.669	6.002	29.7
35.769	5.9575	29.486
35.869	5.9135	29.275
35.968	5.87	29.066
36.068	31.239	28.859
36.168	31.013	28.654
36.268	30.789	28.45
36.368	30.567	28.249
36.468	30.348	28.05
36.568	30.131	27.853
36.668	29.916	27.658
36.768	29.703	27.464
36.868	29.492	27.273
36.968	29.284	27.083
37.068	29.077	26.895
37.167	28.872	26.709
37.267	28.669	26.525
37.367	28.469	26.342
37.467	28.27	26.161
37.567	28.073	25.982
37.667	27.878	25.805
37.767	27.685	25.629
37.867	27.494	25.455
37.967	27.304	25.283
38.067	27.116	25.112
38.167	26.93	24.943
38.266	26.746	24.775
38.366	26.564	24.609
38.466	26.383	24.445
38.566	26.204	24.282
38.666	26.027	24.12
38.766	25.851	23.96
38.866	25.677	23.802
38.966	25.505	23.645
39.066	25.334	23.489
39.166	25.164	23.335
39.266	24.997	23.182
39.365	24.831	23.031
39.465	24.666	22.88
39.565	24.503	22.732
39.665	24.341	22.584
39.765	24.181	22.438
39.865	24.022	22.294
39.965	23.865	22.15
40.065	23.711	22.007
40.165	23.559	21.863
40.265	23.409	21.722
40.365	23.26	21.581
40.464	23.112	21.442
40.564	22.966	21.304
40.664	22.82	21.168
40.764	22.676	21.032
40.864	22.534	20.898
40.964	22.392	20.765
41.064	22.252	20.633
41.164	22.113	20.502
41.264	21.975	20.373
41.364	21.839	20.244
41.464	21.703	20.117
41.563	21.569	19.991
41.663	21.436	19.866
41.763	21.304	19.742
41.863	21.173	19.619
41.963	21.043	19.497
42.063	20.915	19.377
42.163	20.787	19.257
42.263	20.661	19.138
42.363	20.536	19.021
42.463	20.411	18.904
42.563	20.288	18.788
42.662	20.166	18.674
42.762	20.045	18.56
42.862	19.925	18.447
42.962	19.806	18.335
43.062	19.688	18.224
43.162	19.571	18.114
43.262	19.455	18.005
43.362	19.34	17.897
43.462	19.226	17.79
43.562	19.113	17.684
43.662	19.001	17.578
43.761	18.89	17.474
43.861	18.779	17.37
43.961	18.67	17.267
44.061	18.561	17.165
44.161	18.454	17.064
44.261	18.347	16.963
44.361	18.241	16.864
44.461	18.136	16.765
44.561	18.032	16.667
44.661	17.929	16.57
44.761	17.826	16.473
44.86	17.724	16.377
44.96	17.624	16.282
45.06	17.524	16.188
45.16	17.424	16.095
45.26	17.326	16.002
45.36	17.228	15.91
45.46	17.131	15.819
45.56	17.035	15.728
45.66	16.94	15.638
45.76	16.845	15.549
45.86	16.751	15.461
45.959	16.658	15.373
46.059	16.565	15.286
46.159	16.474	15.2
46.259	16.382	15.114
46.359	16.292	15.029
46.459	16.202	14.944
46.559	16.113	14.86
46.659	16.025	14.777
46.759	15.937	14.695
46.859	15.85	14.613
46.959	15.763	14.531
47.059	15.678	14.451
47.158	15.592	14.37
47.258	15.508	14.291
47.358	15.424	14.212
47.458	15.34	14.134
47.558	15.258	14.056
47.658	15.175	13.979
47.758	15.094	13.902
47.858	15.013	13.826
47.958	14.932	13.75
48.058	14.852	13.675
48.158	14.773	13.601
48.257	14.694	13.527
48.357	14.616	13.454
48.457	14.538	13.381
48.557	14.461	13.309
48.657	14.384	13.237
48.757	14.308	13.166
48.857	14.232	13.095
48.957	14.157	13.025
49.057	14.082	12.955
49.157	14.008	12.886
49.257	13.934	12.817
49.356	13.861	12.749
49.456	13.788	12.681
49.556	13.716	12.613
49.656	13.644	12.547
49.756	13.573	12.48
49.856	13.502	12.414
49.956	13.431	12.349
50.056	13.361	12.284
50.156	13.291	12.219
50.256	13.222	12.155
50.356	13.153	12.091
50.455	13.085	12.028
50.555	13.017	11.965
50.655	12.95	11.903
50.755	12.883	11.841
50.855	12.816	11.779
50.955	12.75	11.718
51.055	12.684	11.658
51.155	12.619	11.597
51.255	12.554	11.538
51.355	12.49	11.478
51.455	12.426	11.419
51.554	12.362	11.36
51.654	12.299	11.302
51.754	12.236	11.244
51.854	12.174	11.187
51.954	12.112	11.13
52.054	12.051	11.073
52.154	11.99	11.017
52.254	11.929	10.961
52.354	11.869	10.905
52.454	11.809	10.85
52.554	11.749	10.796
52.653	11.69	10.741
52.753	11.631	10.687
52.853	11.573	10.633
52.953	11.515	10.58
53.053	11.457	10.527
53.153	11.4	10.475
53.253	11.343	10.422
53.353	11.287	10.37
53.453	11.231	10.319
53.553	11.175	10.268
53.653	11.119	10.217
53.752	11.064	10.166
53.852	11.01	10.116
53.952	10.955	10.066
54.052	10.902	10.017
54.152	10.848	9.9673
54.252	10.795	9.9184
54.352	10.742	9.8699
54.452	10.689	9.8216
54.552	10.637	9.7737
54.652	10.585	9.7261
54.752	10.534	9.6788
54.851	10.482	9.6318
54.951	10.432	9.5851
55.051	10.381	9.5388
55.151	10.331	9.4927
55.251	10.281	9.4469
55.351	10.231	9.4015
55.451	10.182	9.3563
55.551	10.133	9.3114
55.651	10.085	9.2668
55.751	10.036	9.2225
55.851	9.9885	9.1785
55.95	9.9408	9.1348
56.05	9.8935	9.0914
56.15	9.8464	9.0482
56.25	9.7997	9.0053
56.35	9.7533	8.9627
56.45	9.7072	8.9204
56.55	9.6614	8.8784
56.65	9.6158	8.8366
56.75	9.5706	8.7951
56.85	9.5257	8.7538
56.95	9.481	8.7128
57.05	9.4367	8.6721
57.149	9.3926	8.6317
57.249	9.3488	8.5914
57.349	9.3053	8.5515
57.449	9.2621	8.5118
57.549	9.2192	8.4724
57.649	9.1765	8.4332
57.749	9.1341	8.3942
57.849	9.092	8.3556
57.949	9.0501	8.3171
58.049	9.0086	8.2789
58.149	8.9673	8.2409
58.248	8.9262	8.2032
58.348	8.8854	8.1657
58.448	8.8449	8.1285
58.548	8.8047	8.0915
58.648	8.7647	8.0547
58.748	8.7249	8.0181
58.848	8.6855	7.9818
58.948	8.6462	7.9457
59.048	8.6072	7.9099
59.148	8.5685	7.8742
59.248	8.53	7.8388
59.347	8.4918	7.8036
59.447	8.4538	7.7686
59.547	8.4161	7.7339
59.647	8.3786	7.6993
59.747	8.3413	7.665
59.847	8.3043	7.6308
59.947	8.2675	7.5969
60.047	8.2309	7.5632
60.147	8.1946	7.5297
60.247	8.1584	7.4964
60.347	8.1225	7.4633
60.446	8.0869	7.4304
60.546	8.0514	7.3977
60.646	8.0161	7.3652
60.746	7.9811	7.3329
60.846	7.9462	7.3008
60.946	7.9116	7.2688
61.046	7.8772	7.2371
61.146	7.843	7.2055
61.246	7.809	7.1742
61.346	7.7752	7.143
61.446	7.7415	7.112
61.545	7.7081	7.0811
61.645	7.6749	7.0505
61.745	7.6419	7.02
61.845	7.6091	6.9897
61.945	7.5764	6.9596
62.045	7.544	6.9297
62.145	7.5118	6.8999
62.245	7.4797	6.8703
62.345	7.4478	6.8409
62.445	7.4161	6.8117
62.545	7.3846	6.7826
62.644	7.3533	6.7537
62.744	7.3222	6.725
62.844	7.2912	6.6964
62.944	7.2605	6.668
63.044	7.2299	6.6397
63.144	7.1994	6.6117
63.244	7.1692	6.5837
63.344	7.1391	6.556
63.444	7.1092	6.5284
63.544	7.0795	6.5009
63.644	7.0499	6.4736
63.743	7.0205	6.4465
63.843	6.9913	6.4195
63.943	6.9623	6.3927
64.043	6.9334	6.366
64.143	6.9047	6.3395
64.243	6.8761	6.3132
64.343	6.8477	6.2869
64.443	6.8195	6.2609
64.543	6.7914	6.2349
64.643	6.7635	6.2092
64.743	6.7357	6.1835
64.842	6.7081	6.158
64.942	6.6807	6.1327
65.042	6.6534	6.1075
65.142	6.6262	6.0824
65.242	6.5992	6.0575
65.342	6.5724	6.0327
65.442	6.5457	6.0081
65.542	6.5192	5.9836
65.642	6.4928	5.9592
65.742	6.4665	5.935
65.842	6.4404	5.9109
65.941	6.4145	5.8869
66.041	6.3887	5.8631
66.141	6.363	5.8393
66.241	6.3375	5.8158
66.341	6.3121	5.7923
66.441	6.2869	5.769
66.541	6.2617	5.7458
66.641	6.2368	5.7228
66.741	6.2119	5.6998
66.841	6.1872	5.677
66.941	6.1627	5.6544
67.041	6.1383	5.6318
67.14	6.114	5.6094
67.24	6.0898	5.5871
67.34	6.0658	5.5649
67.44	6.0419	5.5428
67.54	6.0181	5.5208
67.64	5.9945	5.499
67.74	5.9709	5.4773
67.84	5.9475	5.4557
67.94	5.9243	5.4342
68.04	5.9012	5.4129
68.14	5.8781	5.3916
68.239	5.8552	5.3705
68.339	5.8325	5.3495
68.439	5.8098	5.3286
68.539	5.7873	5.3078
68.639	5.7649	5.2871
68.739	5.7426	5.2665
68.839	5.7205	5.246
68.939	5.6984	5.2257
69.039	5.6765	5.2054
69.139	5.6547	5.1853
69.239	5.633	5.1653
69.338	5.6114	5.1454
69.438	5.5899	5.1255
69.538	5.5686	5.1058
69.638	5.5473	5.0862
69.738	5.5262	5.0667
69.838	5.5052	5.0473
69.938	5.4842	5.028
70.038	5.4634	5.0088
70.138	5.4427	4.9897
70.238	5.4222	4.9707
70.338	5.4017	4.9518
70.437	5.3813	4.933
70.537	5.361	4.9143
70.637	5.3409	4.8957
70.737	5.3208	4.8772
70.837	5.3009	4.8588
70.937	5.281	4.8405
71.037	5.2613	4.8223
71.137	5.2416	4.8041
71.237	5.2221	4.7861
71.337	5.2026	4.7682
71.437	5.1833	4.7503
71.536	5.164	4.7326
71.636	5.1449	4.7149
71.736	5.1258	4.6973
71.836	5.1069	4.6799
71.936	5.088	4.6625
72.036	5.0693	4.6452
72.136	5.0506	4.628
72.236	5.032	4.6108
72.336	5.0136	4.5938
72.436	4.9952	4.5768
72.536	4.9769	4.56
72.635	4.9587	4.5432
72.735	4.9406	4.5265
72.835	4.9226	4.5099
72.935	4.9047	4.4934
73.035	4.8868	4.4769
73.135	4.8691	4.4606
73.235	4.8514	4.4443
73.335	4.8339	4.4281
73.435	4.8164	4.412
73.535	4.799	4.396
73.635	4.7817	4.38
73.734	4.7645	4.3642
73.834	4.7474	4.3484
73.934	4.7303	4.3327
74.034	4.7133	4.3171
74.134	4.6965	4.3015
74.234	4.6797	4.286
74.334	4.663	4.2706
74.434	4.6463	4.2553
74.534	4.6298	4.2401
74.634	4.6133	4.2249
74.734	4.5969	4.2098
74.833	4.5806	4.1948
74.933	4.5644	4.1799
75.033	4.5483	4.165
75.133	4.5322	4.1502
75.233	4.5162	4.1355
75.333	4.5003	4.1208
75.433	4.4845	4.1062
75.533	4.4687	4.0917
75.633	4.453	4.0773
75.733	4.4374	4.0629
75.833	4.4219	4.0486
75.932	4.4064	4.0344
76.032	4.3911	4.0203
76.132	4.3758	4.0062
76.232	4.3605	3.9922
76.332	4.3454	3.9782
76.432	4.3303	3.9643
76.532	4.3153	3.9505
76.632	4.3003	3.9368
76.732	4.2855	3.9231
76.832	4.2707	3.9095
76.932	4.256	3.8959
77.032	4.2413	3.8825
77.131	4.2267	3.8691
77.231	4.2122	3.8557
77.331	4.1978	3.8424
77.431	4.1834	3.8292
77.531	4.1691	3.816
77.631	4.1548	3.8029
77.731	4.1407	3.7899
77.831	4.1265	3.7769
77.931	4.1125	3.764
78.031	4.0985	3.7512
78.131	4.0846	3.7384
78.23	4.0708	3.7257
78.33	4.057	3.713
78.43	4.0433	3.7004
78.53	4.0296	3.6879
78.63	4.016	3.6754
78.73	4.0025	3.6629
78.83	3.9891	3.6506
78.93	3.9757	3.6383
79.03	3.9623	3.626
79.13	3.9491	3.6138
79.23	3.9358	3.6017
79.329	3.9227	3.5896
79.429	3.9096	3.5776
79.529	3.8966	3.5656
79.629	3.8836	3.5537
79.729	3.8707	3.5419
79.829	3.8579	3.5301
79.929	3.8451	3.5183
80.029	3.8323	3.5066
80.129	3.8197	3.495
80.229	3.807	3.4834
80.329	3.7945	3.4719
80.428	3.782	3.4604
80.528	3.7695	3.449
80.628	3.7571	3.4376
80.728	3.7448	3.4263
80.828	3.7325	3.415
80.928	3.7202	3.4037
81.028	3.7081	3.3926
81.128	3.6959	3.3814
81.228	3.6839	3.3703
81.328	3.6718	3.3593
81.428	3.6599	3.3483
81.527	3.6479	3.3374
81.627	3.6361	3.3265
81.727	3.6243	3.3156
81.827	3.6125	3.3048
81.927	3.6008	3.2941
82.027	3.5891	3.2834
82.127	3.5775	3.2727
82.227	3.5659	3.2621
82.327	3.5544	3.2516
82.427	3.543	3.2411
82.527	3.5316	3.2306
82.626	3.5202	3.2202
82.726	3.5089	3.2098
82.826	3.4976	3.1994
82.926	3.4864	3.1892
83.026	3.4752	3.1789
83.126	3.4641	3.1687
83.226	3.453	3.1586
83.326	3.442	3.1484
83.426	3.4311	3.1384
83.526	3.4201	3.1284
83.626	3.4092	3.1184
83.725	3.3984	3.1084
83.825	3.3876	3.0986
83.925	3.3769	3.0887
84.025	3.3662	3.0789
84.125	3.3555	3.0691
84.225	3.3449	3.0594
84.325	3.3344	3.0497
84.425	3.3239	3.0401
84.525	3.3134	3.0305
84.625	3.303	3.0209
84.725	3.2926	3.0114
84.824	3.2823	3.002
84.924	3.272	2.9925
85.024	3.2618	2.9831
85.124	3.2516	2.9738
85.224	3.2414	2.9645
85.324	3.2313	2.9552
85.424	3.2212	2.946
85.524	3.2112	2.9368
85.624	3.2012	2.9276
85.724	3.1913	2.9185
85.824	3.1814	2.9094
85.923	3.1715	2.9004
86.023	3.1617	2.8914
86.123	3.152	2.8825
86.223	3.1422	2.8735
86.323	3.1325	2.8647
86.423	3.1229	2.8558
86.523	3.1133	2.847
86.623	3.1037	2.8383
86.723	3.0942	2.8295
86.823	3.0847	2.8208
86.923	3.0753	2.8122
87.023	3.0659	2.8036
87.122	3.0565	2.795
87.222	3.0472	2.7864
87.322	3.0379	2.7779
87.422	3.0287	2.7695
87.522	3.0195	2.761
87.622	3.0103	2.7526
87.722	3.0012	2.7443
87.822	2.9921	2.736
87.922	2.983	2.7277
88.022	2.974	2.7194
88.122	2.9651	2.7112
88.221	2.9561	2.703
88.321	2.9472	2.6948
88.421	2.9384	2.6867
88.521	2.9295	2.6787
88.621	2.9208	2.6706
88.721	2.912	2.6626
88.821	2.9033	2.6546
88.921	2.8946	2.6467
89.021	2.886	2.6388
89.121	2.8774	2.6309
89.221	2.8688	2.623
89.32	2.8603	2.6152
89.42	2.8518	2.6074
89.52	2.8433	2.5997
89.62	2.8349	2.592
89.72	2.8265	2.5843
89.82	2.8182	2.5766
89.92	2.8098	2.569
90.02	2.8015	2.5614
90.12	2.7933	2.5539
90.22	2.7851	2.5464
90.32	2.7769	2.5389
90.419	2.7688	2.5314
90.519	2.7606	2.524
90.619	2.7526	2.5166
90.719	2.7445	2.5092
90.819	2.7365	2.5019
90.919	2.7285	2.4946
91.019	2.7206	2.4873
91.119	2.7127	2.4801
91.219	2.7048	2.4729
91.319	2.6969	2.4657
91.419	2.6891	2.4585
91.518	2.6813	2.4514
91.618	2.6736	2.4443
91.718	2.6659	2.4373
91.818	2.6582	2.4302
91.918	2.6505	2.4232
92.018	2.6429	2.4162
92.118	2.6353	2.4093
92.218	2.6278	2.4024
92.318	2.6202	2.3955
92.418	2.6127	2.3886
92.518	2.6053	2.3818
92.617	2.5978	2.375
92.717	2.5904	2.3682
92.817	2.583	2.3615
92.917	2.5757	2.3547
93.017	2.5684	2.3481
93.117	2.5611	2.3414
93.217	2.5538	2.3348
93.317	2.5466	2.3281
93.417	2.5394	2.3216
93.517	2.5323	2.315
93.617	2.5251	2.3085
93.716	2.518	2.302
93.816	2.5109	2.2955
93.916	2.5039	2.2891
94.016	2.4969	2.2826
94.116	2.4899	2.2762
94.216	2.4829	2.2699
94.316	2.476	2.2635
94.416	2.4691	2.2572
94.516	2.4622	2.2509
94.616	2.4553	2.2447
94.716	2.4485	2.2384
94.815	2.4417	2.2322
94.915	2.4349	2.226
95.015	2.4282	2.2199
95.115	2.4215	2.2137
95.215	2.4148	2.2076
95.315	2.4081	2.2015
95.415	2.4015	2.1955
95.515	2.3949	2.1894
95.615	2.3883	2.1834
95.715	2.3818	2.1774
95.815	2.3752	2.1714
95.914	2.3687	2.1655
96.014	2.3623	2.1596
96.114	2.3558	2.1537
96.214	2.3494	2.1478
96.314	2.343	2.142
96.414	2.3366	2.1362
96.514	2.3303	2.1304
96.614	2.324	2.1246
96.714	2.3177	2.1188
96.814	2.3114	2.1131
96.914	2.3051	2.1074
97.014	2.2989	2.1017
97.113	2.2927	2.0961
97.213	2.2866	2.0904
97.313	2.2804	2.0848
97.413	2.2743	2.0792
97.513	2.2682	2.0737
97.613	2.2621	2.0681
97.713	2.2561	2.0626
97.813	2.2501	2.0571
97.913	2.2441	2.0516
98.013	2.2381	2.0461
98.113	2.2321	2.0407
98.212	2.2262	2.0353
98.312	2.2203	2.0299
98.412	2.2144	2.0245
98.512	2.2086	2.0192
98.612	2.2027	2.0139
98.712	2.1969	2.0086
98.812	2.1911	2.0033
98.912	2.1854	1.998
99.012	2.1796	1.9928
99.112	2.1739	1.9875
99.212	2.1682	1.9823
99.311	2.1625	1.9772
99.411	2.1569	1.972
99.511	2.1512	1.9669
99.611	2.1456	1.9617
99.711	2.14	1.9566
99.811	2.1345	1.9516
99.911	2.1289	1.9465
100.01	2.1234	1.9415
100.11	2.1179	1.9364
100.21	2.1124	1.9314
100.31	2.107	1.9264
100.41	2.1015	1.9215
100.51	2.0961	1.9165
100.61	2.0907	1.9116
100.71	2.0853	1.9067
100.81	2.0799	1.9018
100.91	2.0746	1.8969
101.01	2.0693	1.892
101.11	2.0639	1.8872
101.21	2.0587	1.8824
101.31	2.0534	1.8776
101.41	2.0481	1.8728
101.51	2.0429	1.868
101.61	2.0377	1.8632
101.71	2.0325	1.8585
101.81	2.0273	1.8538
101.91	2.0221	1.849
102.01	2.017	1.8443
102.11	2.0119	1.8397
102.21	2.0068	1.835
102.31	2.0017	1.8304
102.41	1.9966	1.8257
102.51	1.9915	1.8211
102.61	1.9865	1.8165
102.71	1.9815	1.8119
102.81	1.9765	1.8074
102.91	1.9715	1.8028
103.01	1.9665	1.7983
103.11	1.9616	1.7938
103.21	1.9566	1.7893
103.31	1.9517	1.7848
103.41	1.9468	1.7803
103.51	1.9419	1.7759
103.61	1.9371	1.7714
103.71	1.9322	1.767
103.81	1.9274	1.7626
103.91	1.9226	1.7582
104.01	1.9178	1.7538
104.11	1.913	1.7494
104.21	1.9082	1.7451
104.31	1.9035	1.7408
104.41	1.8987	1.7364
104.51	1.894	1.7321
104.61	1.8893	1.7279
104.71	1.8846	1.7236
104.81	1.88	1.7193
104.91	1.8753	1.7151
105.01	1.8707	1.7108
105.11	1.8661	1.7066
105.21	1.8615	1.7024
105.31	1.8569	1.6982
105.41	1.8523	1.6941
105.51	1.8477	1.6899
105.61	1.8432	1.6858
105.71	1.8387	1.6816
105.81	1.8342	1.6775
105.91	1.8297	1.6734
106.01	1.8252	1.6693
106.11	1.8207	1.6653
106.21	1.8163	1.6612
106.31	1.8118	1.6572
106.41	1.8074	1.6531
106.5	1.803	1.6491
106.6	1.7986	1.6451
106.7	1.7942	1.6411
106.8	1.7899	1.6371
106.9	1.7855	1.6332
107	1.7812	1.6292
107.1	1.7769	1.6253
107.2	1.7726	1.6214
107.3	1.7683	1.6174
107.4	1.764	1.6135
107.5	1.7598	1.6097
107.6	1.7555	1.6058
107.7	1.7513	1.6019
