0.2576,371.7906789
0.2584,370.6330465
0.2592,369.4817626
0.26,368.3367268
0.2608,367.1982286
0.2616,366.0671883
0.2624,364.9421569
0.2632,363.8230108
0.264,362.7097948
0.2648,361.6025744
0.2656,360.5015211
0.2664,359.4070815
0.2672,358.3183161
0.268,357.2352798
0.2688,356.1578467
0.2696,355.0857572
0.2704,354.0195482
0.2712,352.9596606
0.272,351.9052279
0.2728,350.8557812
0.2736,349.8110566
0.2744,348.771999
0.2752,347.7395091
0.276,346.7120635
0.2768,345.6890693
0.2776,344.6704308
0.2784,343.6575771
0.2792,342.6510456
0.28,341.6486458
0.2808,340.6505645
0.2816,339.6571143
0.2824,338.6694362
0.2832,337.6874247
0.284,336.7090018
0.2848,335.7345899
0.2856,334.7648815
0.2864,333.801289
0.2872,332.8420375
0.288,331.886373
0.2888,330.9345139
0.2896,329.98768
0.2904,329.0464887
0.2912,328.1088002
0.292,327.1746458
0.2928,326.244185
0.2936,325.3194947
0.2944,324.3989695
0.2952,323.4818985
0.296,322.5681391
0.2968,321.6586908
0.2976,320.7509345
0.2984,319.8482939
0.2992,318.9507507
0.3,318.0566928
0.3008,317.167181
0.3016,316.2812748
0.3024,315.3988873
0.3032,314.5200694
0.304,313.6454744
0.3048,312.7740056
0.3056,311.9058096
0.3064,311.041152
0.3072,310.1811836
0.308,309.324095
0.3088,308.4698785
0.3096,307.6186258
0.3104,306.7720654
0.3112,305.9286168
0.312,305.0881287
0.3128,304.2506013
0.3136,303.4167868
0.3144,302.5860507
0.3152,301.7583385
0.316,300.9338785
0.3168,300.1132226
0.3176,299.2949893
0.3184,298.4793034
0.3192,297.6670578
0.32,296.8584978
0.3208,296.0525663
0.3216,295.2491546
0.3224,294.4487549
0.3232,293.6515312
0.324,292.8568926
0.3248,292.0648362
0.3256,291.276418
0.3264,290.4905942
0.3272,289.707009
0.328,288.9256638
0.3288,288.1481554
0.3296,287.3730584
0.3304,286.6002976
0.3312,285.8302201
0.332,285.0628675
0.3328,284.2977406
0.3336,283.5349056
0.3344,282.7752929
0.3352,282.0183049
0.336,281.2633856
0.3368,280.5104611
0.3376,279.7606087
0.3384,279.0129313
0.3392,278.2674047
0.34,277.5244576
0.3408,276.7799375
0.3416,276.0390631
0.3424,275.3025478
0.3432,274.5688282
0.344,273.8374713
0.3448,273.1080851
0.3456,272.3807592
0.3464,271.656339
0.3472,270.9335513
0.348,270.2124653
0.3488,269.493831
0.3496,268.7776613
0.3504,268.0633151
0.3512,267.3507661
0.352,266.6409091
0.3528,265.9326911
0.3536,265.2260968
0.3544,264.5215724
0.3552,263.8195693
0.356,263.1192862
0.3568,262.420685
0.3576,261.7243411
0.3584,261.0297163
0.3592,260.3366927
0.36,259.6455435
0.3608,258.9569712
0.3616,258.2698828
0.3624,257.5842686
0.3632,256.9006954
0.364,256.218929
0.3648,255.5387221
0.3656,254.8601508
0.3664,254.1839545
0.3672,253.5092943
0.368,252.8361193
0.3688,252.1647257
0.3696,251.495154
0.3704,250.8270333
0.3712,250.1603884
0.372,249.4957682
0.3728,248.8329851
0.3736,248.1715905
0.3744,247.511467
0.3752,246.8535326
0.376,246.1969304
0.3768,245.5407848
0.3776,244.8813463
0.3784,244.228334
0.3792,243.5780567
0.38,242.9291054
0.3808,242.282321
0.3816,241.6367873
0.3824,240.9925607
0.3832,240.3500651
0.384,239.7095972
0.3848,239.0703673
0.3856,238.4323507
0.3864,237.7964078
0.3872,237.1618171
0.388,236.5285451
0.3888,235.8968151
0.3896,235.2670174
0.3904,234.6386862
0.3912,234.0117625
0.392,233.3864509
0.3928,232.7627823
0.3936,232.1405128
0.3944,231.5196796
0.3952,230.9006918
0.396,230.2833687
0.3968,229.6674426
0.3976,229.052943
0.3984,228.4404729
0.3992,227.8292601
0.4,227.2193774
0.4008,226.6115029
0.4016,226.0053022
0.4024,225.4005685
0.4032,224.7973599
0.404,224.1961785
0.4048,223.5964693
0.4056,222.9981698
0.4064,222.4015174
0.4072,221.8067969
0.408,221.2137119
0.4088,220.6209731
0.4096,220.0238636
0.4104,219.4347067
0.4112,218.8483164
0.412,218.2632156
0.4128,217.6806868
0.4136,217.0994929
0.4144,216.5198363
0.4152,215.9423206
0.416,215.3664902
0.4168,214.7923869
0.4176,214.2199657
0.4184,213.649266
0.4192,213.0806402
0.42,212.5135929
0.4208,211.9480731
0.4216,211.3849962
0.4224,210.8236466
0.4232,210.2638832
0.424,209.7058277
0.4248,209.1502046
0.4256,208.5960235
0.4264,208.0432005
0.4272,207.4930652
0.428,206.9445142
0.4288,206.3975461
0.4296,205.852681
0.4304,205.3101367
0.4312,204.7690955
0.432,204.229553
0.4328,203.6925311
0.4336,203.1569671
0.4344,202.6230073
0.4352,202.0914151
0.436,201.5620184
0.4368,201.0309078
0.4376,200.4982718
0.4384,199.9743206
0.4392,199.4519237
0.44,198.9311679
0.4408,198.4128973
0.4416,197.8965679
0.4424,197.3818328
0.4432,196.8687655
0.444,196.3580064
0.4448,195.8489347
0.4456,195.3415089
0.4464,194.8364628
0.4472,194.3330138
0.448,193.8310672
0.4488,193.3311345
0.4496,192.8333608
0.4504,192.3371372
0.4512,191.8424949
0.452,191.3505366
0.4528,190.8599
0.4536,190.3706224
0.4544,189.8837928
0.4552,189.3986285
0.456,188.9148885
0.4568,188.4331576
0.4576,187.9535391
0.4584,187.4752786
0.4592,186.9984994
0.46,186.524337
0.4608,186.0514178
0.4616,185.5794846
0.4624,185.1035709
0.4632,184.6371828
0.464,184.1766442
0.4648,183.7122467
0.4656,183.2496384
0.4664,182.7897976
0.4672,182.3375295
0.468,181.8820472
0.4688,181.4258353
0.4696,180.9715373
0.4704,180.5244133
0.4712,180.0782
0.472,179.6286231
0.4728,179.1810071
0.4736,178.7368337
0.4744,178.2989602
0.4752,177.8573634
0.476,177.4156753
0.4768,176.9755107
0.4776,176.5431328
0.4784,176.1106474
0.4792,175.6751653
0.48,175.2414914
0.4808,174.8090267
0.4816,174.3781658
0.4824,173.954689
0.4832,173.5309878
0.484,173.1045075
0.4848,172.6800081
0.4856,172.258629
0.4864,171.8426009
0.4872,171.4236298
0.488,171.0046319
0.4888,170.5870937
0.4896,170.1756954
0.4904,169.7649863
0.4912,169.3519105
0.492,168.9405578
0.4928,168.5314603
0.4936,168.1278199
0.4944,167.7221865
0.4952,167.3160916
0.496,166.9118423
0.4968,166.5119445
0.4976,166.1141003
0.4984,165.7141502
0.4992,165.3155671
