PSTAR: Stopping Powers and Range Tables for Protons

KRYPTON                                                                 

Kinetic  	Electron.	Nuclear  	Total    	
Energy   	Stp. Pow.	Stp. Pow.	Stp. Pow.	
MeV      	MeV cm2/g	MeV cm2/g	MeV cm2/g	

2.750E+02	2.347E+00	5.742E-04	2.348E+00	
3.000E+02	2.239E+00	5.293E-04	2.239E+00	
3.500E+02	2.068E+00	4.580E-04	2.069E+00	
4.000E+02	1.941E+00	4.041E-04	1.941E+00	
4.500E+02	1.842E+00	3.618E-04	1.843E+00	
5.000E+02	1.764E+00	3.277E-04	1.765E+00	
5.500E+02	1.701E+00	2.996E-04	1.702E+00	
6.000E+02	1.650E+00	2.761E-04	1.650E+00	
6.500E+02	1.607E+00	2.561E-04	1.607E+00	
7.000E+02	1.571E+00	2.388E-04	1.572E+00	
7.500E+02	1.541E+00	2.238E-04	1.541E+00	
8.000E+02	1.515E+00	2.107E-04	1.516E+00	
8.500E+02	1.493E+00	1.990E-04	1.493E+00	
9.000E+02	1.474E+00	1.886E-04	1.474E+00	
9.500E+02	1.458E+00	1.793E-04	1.458E+00	
1.000E+03	1.444E+00	1.708E-04	1.444E+00	
1.500E+03	1.372E+00	1.167E-04	1.372E+00	
2.000E+03	1.357E+00	8.915E-05	1.357E+00	
2.500E+03	1.362E+00	7.234E-05	1.362E+00	
3.000E+03	1.375E+00	6.100E-05	1.375E+00	
4.000E+03	1.407E+00	4.662E-05	1.407E+00	
5.000E+03	1.441E+00	3.786E-05	1.441E+00	
6.000E+03	1.473E+00	3.194E-05	1.473E+00	
7.000E+03	1.502E+00	2.766E-05	1.503E+00	
8.000E+03	1.530E+00	2.442E-05	1.530E+00	
9.000E+03	1.554E+00	2.188E-05	1.555E+00	
1.000E+04	1.577E+00	1.983E-05	1.577E+00	
